date,open,high,low,close,volume
2010/10/15,10866,10895.7,10785.7,10868.2,228686000
2010/10/18,10820.1,10908.1,10751.2,10897.7,165844000
2010/10/19,10883.7,11021.6,10854.1,10895.3,269322000
2010/10/20,10841.1,10915.3,10806.7,10896.9,172940000
2010/10/21,10830.2,10943,10797.5,10892.3,233268000
2010/10/22,10860.6,10984.2,10826.1,10924.8,133642000
2010/10/25,10986,10988.4,10835.2,10870.3,149932000
2010/10/26,10825,10855.9,10729.7,10797.8,172823000
2010/10/27,10747.4,10865.4,10693.7,10700.1,222956000
2010/10/28,10715.7,10777.6,10657.3,10753.5,238585000
2010/10/29,10735.3,10878.7,10683.9,10812.9,201939000
2010/11/01,10901.8,10903.4,10602.2,10649.5,193508000
2010/11/02,10562.2,10768.6,10540.2,10762.1,284248000
2010/11/03,10788.5,10795.1,10528.4,10569.5,239127000
2010/11/04,10698.4,10744.3,10567.4,10602.8,313369000
2010/11/05,10657.5,10660.4,10369.9,10428.1,324960000
2010/11/08,10335,10351.4,10217.4,10291.8,230096000
2010/11/09,10254.4,10448.6,10237.7,10409.8,216064000
2010/11/10,10379.6,10417.5,10171.1,10235.4,260498000
2010/11/11,10224.5,10242.1,10062.9,10149.5,286054000
2010/11/12,9980.04,10296.1,9891,10226.8,334717000
2010/11/15,10165.5,10377.8,10131.6,10349.7,184836000
2010/11/16,10264.9,10299.4,10095.4,10095.4,209493000
2010/11/17,10085.6,10219.6,10074,10189.3,179678000
2010/11/18,10250.3,10363.3,10249,10325.3,232811000
2010/11/19,10326.7,10327.4,10133.2,10271.7,333406000
2010/11/22,10388.8,10393.4,9968.3,9996.04,270912000
2010/11/23,9943.03,9943.3,9691.8,9691.08,353051000
2010/11/24,9706.09,9790.3,9567.7,9742.06,284383000
2010/11/25,9790.09,9790.9,9556.1,9721.08,214012000
2010/11/26,9649.04,9652.8,9442.6,9547.02,338450000
2010/11/29,9587,9676.7,9312.7,9324.07,356379000
2010/11/30,9362.02,9397.7,9203.4,9267.02,387037000
2010/12/01,9344.02,9715.8,9331.4,9678.04,382574000
2010/12/02,9788.04,9986.5,9549,9947.06,449858000
2010/12/03,9915.05,10037.4,9882.9,10014.8,281357000
2010/12/06,10015.9,10034.1,9853.1,9889.09,169558000
2010/12/07,9884,10027.9,9826.3,9924.07,254821000
2010/12/08,9865.07,10162,9834.3,10078.4,196241000
2010/12/09,10167.7,10230.3,10107,10185.5,241240000
2010/12/10,10224.6,10226.2,10064.5,10121.9,190485000
2010/12/13,10165.8,10219.7,10093.7,10151.2,166397000
2010/12/14,10164.6,10181.3,10038.4,10162.7,184160000
2010/12/15,10072.5,10080.1,9944.6,10009.8,227045000
2010/12/16,9993.06,10060.1,9919.7,10010.3,192704000
2010/12/17,10057,10057.5,9850.1,9898.01,379742000
2010/12/20,9915.06,10057.5,9851.1,9996.01,246700000
2010/12/21,10070.9,10238.9,10037.7,10203.4,187802000
2010/12/22,10214.8,10253.9,10165.8,10183.5,156057000
2010/12/23,10202.3,10220,10100.3,10106.9,121337000
2010/12/27,10077.6,10092.9,9854,9899,131680000
2010/12/28,9916.08,9978.9,9863,9903.05,83585000
2010/12/29,9933.06,10011.9,9900.6,9981.05,95653000
2010/12/30,9985.01,9997.7,9858.8,9859.01,155838000
2011/01/03,9899.04,9993.6,9850.5,9888.03,135778000
2011/01/04,9895.05,9974.2,9799.4,9888.04,194824000
2011/01/05,9877.05,9882.4,9599.3,9801.04,241101000
2011/01/06,9803.02,9832.6,9678.4,9702.07,179999000
2011/01/07,9682.04,9699.4,9497.8,9560.07,268083000
2011/01/10,9488.03,9491.8,9387.9,9437.08,271713000
2011/01/11,9467.04,9593,9404.7,9582.01,270518000
2011/01/12,9606.04,10106.2,9596,10101.2,415429000
2011/01/13,10105.8,10410.2,10096.8,10370.8,484937000
2011/01/14,10337.8,10423,10249.5,10385.1,292458000
2011/01/17,10328.3,10354.9,10245.5,10280,207148000
2011/01/18,10314.2,10591.9,10304.6,10583.4,320746000
2011/01/19,10596.7,10618,10493.3,10556.5,294236000
2011/01/20,10542.6,10683,10515.5,10636.9,365740000
2011/01/21,10663.4,10937.6,10660.5,10829.1,441528000
2011/01/24,10852.2,10925.5,10690.3,10815.4,235973000
2011/01/25,10840.8,10855.4,10626.7,10664.4,294500000
2011/01/26,10715,10812.3,10668.7,10670.7,229377000
2011/01/27,10644.2,10899.3,10579.9,10828.7,297157000
2011/01/28,10822,10961.1,10713.4,10747,341939000
2011/01/31,10738.2,10918.6,10603.4,10806,266180000
2011/02/01,10886.2,10987.1,10777.1,10967.9,283883000
2011/02/02,11004.2,11044.3,10917.4,11010.2,246889000
2011/02/03,10979.6,11019.1,10756.6,10860.7,362088000
2011/02/04,10875.3,10906.3,10770.4,10854.7,228777000
2011/02/07,10854.3,10985,10782.3,10922.6,279793000
2011/02/08,10921.6,10992.1,10869.4,10965.1,196967000
2011/02/09,10950.6,11053.9,10910.7,10935.6,202681000
2011/02/10,10877.8,10885.3,10685.7,10791.9,276284000
2011/02/11,10771.7,10875.6,10656.4,10803.6,177823000
2011/02/14,10847.6,10894.2,10733.8,10774.7,187491000
2011/02/15,10753.3,10899.6,10719.2,10826.2,180920000
2011/02/16,10852,11092.1,10851,11047.8,323647000
2011/02/17,11056.2,11149,10999,11113,245438000
2011/02/18,11137.6,11165,10961,11068.1,325457000
2011/02/21,11049.3,11050.3,10792.2,10810.5,212236000
2011/02/22,10720.2,10792.9,10601.3,10701.9,260887000
2011/02/23,10705.2,10741,10611.6,10633.4,217729000
2011/02/24,10563.2,10674.6,10543.3,10647.6,217940000
2011/02/25,10703,10848.6,10669.4,10822.7,233462000
2011/02/28,10829.9,10923,10730.7,10850.8,216216000
2011/03/01,10898.8,10939.7,10707.4,10761.9,256468000
2011/03/02,10682,10710.9,10576.2,10643.8,233014000
2011/03/03,10682.9,10781.9,10512.2,10566.9,262825000
2011/03/04,10596,10627.2,10463.8,10498.7,221762000
2011/03/07,10478.1,10623.9,10417.5,10495.7,257321000
2011/03/08,10529.4,10568.7,10412.9,10568.7,198314000
2011/03/09,10594.5,10602.4,10497.3,10559.5,411425000
2011/03/10,10444.9,10479.3,10351.2,10435.6,243919000
2011/03/11,10346.2,10452.8,10313.6,10398.4,256479000
2011/03/14,10386.2,10637.7,10364.5,10415.9,505812000
2011/03/15,10250.2,10376.9,10076.5,10329.7,471079000
2011/03/16,10372.2,10422.2,10079.9,10092.6,358245000
2011/03/17,10183.7,10375,10085.5,10325.6,265577000
2011/03/18,10382.8,10448.6,10262.1,10328.4,370068000
2011/03/21,10473.7,10574.4,10418.9,10574.4,223977000
2011/03/22,10584.8,10734.3,10549.7,10576.1,269854000
2011/03/23,10548.4,10658.9,10512.1,10638,246215000
2011/03/24,10545.3,10766,10522,10755.6,246475000
2011/03/25,10776.1,10801.1,10702.4,10710.4,171675000
2011/03/28,10721.7,10766,10677.8,10751,149945000
2011/03/29,10760,10778.1,10658.7,10735,198381000
2011/03/30,10816.9,10830.4,10699.2,10732.3,201587000
2011/03/31,10755.8,10784.8,10570.9,10576.5,247985000
2011/04/01,10657.2,10729.9,10580.6,10729.9,212310000
2011/04/04,10710.2,10813.9,10661.7,10756.1,172979000
2011/04/05,10742.3,10749.3,10624.6,10678.6,222697000
2011/04/06,10686.4,10882.3,10658.7,10845.1,241416000
2011/04/07,10836.8,10928.1,10778.4,10849.1,274742000
2011/04/08,10916.6,10950.1,10885.3,10913.2,184078000
2011/04/11,10896.2,10958.2,10860.1,10878.3,156876000
2011/04/12,10812.5,10882.3,10756.2,10784.5,219734000
2011/04/13,10814.6,10867.1,10767.6,10786,219983000
2011/04/14,10747.8,10751.1,10558.1,10622.7,261200000
2011/04/15,10647.2,10647.6,10484.7,10558.6,325846000
2011/04/18,10574.8,10574.8,10289.1,10344.9,349381000
2011/04/19,10355.6,10433.2,10306.3,10376.5,209775000
2011/04/20,10461.4,10569.9,10433.3,10548.6,103762000
2011/04/21,10603.8,10634.1,10528.5,10584.1,176355000
2011/04/26,10574.9,10700.2,10546.9,10650.6,169712000
2011/04/27,10673.1,10769.7,10619.4,10740.9,194417000
2011/04/28,10809.9,10890,10809,10867.8,182170000
2011/04/29,10889.3,10911.3,10805.5,10878.9,140332000
2011/05/02,10917.4,10928.2,10841.8,10877.3,139444000
2011/05/03,10865,10865.6,10775.8,10825.6,184413000
2011/05/04,10812.8,10883.1,10686.9,10712.6,198034000
2011/05/05,10749.3,10758.9,10574.2,10627.3,215316000
2011/05/06,10544.5,10628.4,10481.6,10578.4,141285000
2011/05/09,10546.9,10548.3,10368.1,10396.3,227390000
2011/05/10,10401.5,10498.1,10337.2,10474.4,222694000
2011/05/11,10527.5,10590.3,10461.4,10531.5,154751000
2011/05/12,10459.7,10487.6,10383.9,10487.6,187824000
2011/05/13,10512.1,10566.9,10321.8,10356.5,229668000
2011/05/16,10280.2,10390.9,10245.1,10363.9,166999000
2011/05/17,10366.6,10431.8,10306.1,10306.4,177689000
2011/05/18,10381.3,10387,10269.4,10343.7,181075000
2011/05/19,10378.5,10421,10286.6,10376.8,189011000
2011/05/20,10389.3,10449.9,10190.9,10226.6,281705000
2011/05/23,10110.5,10122.5,10030.6,10082.7,220742000
2011/05/24,10076.8,10177.6,10074.4,10115.9,182084000
2011/05/25,10054.2,10243.2,10042.6,10217.4,212616000
2011/05/26,10252.2,10349,10158.9,10203.2,215045000
2011/05/27,10289.7,10365.8,10203.7,10261.2,179685000
2011/05/30,10239.2,10277.7,10224.9,10257.6,78572000
2011/05/31,10326.3,10500.6,10325,10476,257020000
2011/06/01,10506,10549,10313.3,10339.3,202365000
2011/06/02,10254.1,10375.2,10214.6,10261,154967000
2011/06/03,10287.3,10315.5,10133,10285.7,188748000
2011/06/06,10278.7,10280.1,10123.3,10157.7,150677000
2011/06/07,10162,10206.9,10124.7,10168.1,145107000
2011/06/08,10137.9,10148.1,10050.5,10082.5,162621000
2011/06/09,10079.2,10141.8,10019.5,10121.7,163515000
2011/06/10,10103.5,10129.9,9910.8,9950.08,187982000
2011/06/13,9958.02,9999.9,9903.6,9946.02,120643000
2011/06/14,9991.09,10166.3,9991.9,10132.6,180570000
2011/06/15,10118.1,10118.1,9919.4,9933.01,224518000
2011/06/16,9880.01,9928.9,9808.2,9918.05,243908000
2011/06/17,9862.01,10159.4,9803.8,10135.2,513625000
2011/06/20,10029.8,10053.5,9918.8,10038.1,207430000
2011/06/21,10078.5,10223.1,10075.2,10212.5,133955000
2011/06/22,10240.8,10264.4,10170.1,10226.2,166037000
2011/06/23,10170.7,10171.3,9910.5,9942.06,256048000
2011/06/24,10054.6,10085.7,9767.8,9812.07,262013000
2011/06/27,9791.01,9918.1,9758.5,9872.02,162572000
2011/06/28,9898.06,10002,9823.6,9936.07,214092000
2011/06/29,10001.5,10234.9,9998.2,10143.6,235843000
2011/06/30,10205.2,10354.7,10191.8,10350.8,168565000
2011/07/01,10359.4,10536.8,10321.7,10492,265148000
2011/07/04,10524.2,10524.2,10428.4,10468,121604000
2011/07/05,10442.8,10443.3,10307.8,10330.1,178936000
2011/07/06,10286.7,10288.6,10129.8,10204.5,247531000
2011/07/07,10234.3,10356.5,10123,10196.2,226504000
2011/07/08,10232.3,10261.1,9920.4,9938.02,334061000
2011/07/11,9867.04,9870.3,9588.1,9670.06,338073000
2011/07/12,9553.08,9690.3,9276.1,9603.04,449762000
2011/07/13,9520.04,9719.7,9508,9666.09,293129000
2011/07/14,9563.05,9678.4,9535.4,9598.06,205287000
2011/07/15,9553.04,9607.1,9449.8,9484.02,287267000
2011/07/18,9443.08,9511.1,9332.2,9347.08,235905000
2011/07/19,9395.05,9540.7,9379.4,9443.08,218847000
2011/07/20,9546.06,9744.4,9531.3,9732.08,293575000
2011/07/21,9803.01,10073.5,9650.5,10017.6,369237000
2011/07/22,10099.3,10221.5,10017.2,10059.3,377171000
2011/07/25,10005.2,10009.6,9826.6,9866.02,211892000
2011/07/26,9897.08,9930.3,9756.9,9833.04,201925000
2011/07/27,9762.02,9782.2,9569.7,9643.03,238022000
2011/07/28,9544.03,9707.4,9517.1,9657,247610000
2011/07/29,9540.03,9679,9499.8,9630.07,254006000
2011/08/01,9713,9752.3,9316.4,9318.02,290079000
2011/08/02,9236.01,9342.6,9114.9,9114.09,387974000
2011/08/03,9033.07,9297.3,8958.6,9037.07,306543000
2011/08/04,9217.07,9219.7,8686.5,8686.05,385372000
2011/08/05,8479.04,8920.7,8462.7,8671.02,467593000
2011/08/08,8727.06,9030.8,8453.6,8459.04,428022000
2011/08/09,8530.01,8660.8,8101.9,8428.09,466340000
2011/08/10,8637.06,8646,7933.8,7966,449668000
2011/08/11,8207.01,8293.7,7767.3,8249.04,518475000
2011/08/12,8302.07,8647.3,8046,8647.03,307890000
2011/08/15,8727.05,8731.4,8581.4,8709,125248000
2011/08/16,8664.08,8674.3,8494.2,8674.03,183972000
2011/08/17,8636.03,8795.3,8552.3,8728.02,166738000
2011/08/18,8612.05,8644.2,8166.4,8317.07,255857000
2011/08/19,8289,8293,8015,8141.09,328676000
2011/08/22,8090.07,8391.5,8081.4,8293.09,169798000
2011/08/23,8386.07,8480.1,8183.4,8279.08,173694000
2011/08/24,8340.07,8427.1,8221.4,8369.01,136005000
2011/08/25,8474.03,8477.9,8245.2,8299.01,149803000
2011/08/26,8330.03,8337.2,8031.1,8185.05,161053000
2011/08/29,8318.08,8423.5,8261.9,8395,95897000
2011/08/30,8463.02,8504.2,8377,8444.08,151261000
2011/08/31,8498.08,8718.6,8444.8,8718.06,197599000
2011/09/01,8748,8801.7,8615.4,8761.01,171201000
2011/09/02,8653.01,8655.5,8408.3,8463.05,168596000
2011/09/05,8302.02,8304.2,8056.4,8066.05,193160000
2011/09/06,8022.02,8145.7,7866.3,7936.04,256231000
2011/09/07,8134.04,8166.2,8039,8156.06,194621000
2011/09/08,8165.03,8347.2,8148.9,8277.08,173917000
2011/09/09,8225.04,8276.3,7903.2,7910.02,206216000
2011/09/12,7762.07,7786.9,7592.4,7640.07,303337000
2011/09/13,7780.08,7836.9,7505.3,7834.02,264721000
2011/09/14,7749.05,8063,7743.9,8045.07,267632000
2011/09/15,8134.03,8436.3,8108,8337.09,259608000
2011/09/16,8444.04,8445.1,8275.2,8388.04,412179000
2011/09/19,8177.07,8272.2,8152.3,8222.07,161604000
2011/09/20,8173.04,8374.4,8151.5,8362.02,165457000
2011/09/21,8378.08,8379.4,8185,8210.03,176487000
2011/09/22,8011.01,8043.3,7774,7830.08,295675000
2011/09/23,7945.08,7998.9,7639.6,7996.09,272080000
2011/09/26,7846.04,8312.7,7842.7,8201.07,259222000
2011/09/27,8380.07,8562.1,8333.5,8531.09,278759000
2011/09/28,8409.01,8626.5,8364.9,8480.02,212410000
2011/09/29,8424.05,8653.9,8420.3,8592.05,230920000
2011/09/30,8555.02,8592.6,8427.3,8546.06,191595000
2011/10/03,8346.06,8394.4,8288.8,8353.08,178801000
2011/10/04,8267.08,8271.9,8065.1,8225.04,268613000
2011/10/05,8404.02,8477.3,8295.7,8477.03,228970000
2011/10/06,8510.04,8704.8,8501.2,8704.08,275941000
2011/10/07,8728.08,8849.9,8674.1,8798.04,226775000
2011/10/10,8848,8894.4,8790.6,8892.04,193051000
2011/10/11,8858.08,8858.9,8732.2,8845.05,191610000
2011/10/12,8784.08,9029.9,8730.5,9026.05,227639000
2011/10/13,8996.02,9073.2,8857.7,8943.05,227865000
2011/10/14,8953.03,9033.4,8840.9,8975.05,178735000
2011/10/17,9032.05,9087.8,8825.3,8864.03,177398000
2011/10/18,8782.08,8831.2,8715.1,8811.03,165342000
2011/10/19,8881.01,8907.3,8800.5,8849.05,189561000
2011/10/20,8740.01,8822.3,8573.9,8608.02,236393000
2011/10/21,8663.05,8891.8,8657.1,8853,226385000
2011/10/24,8924.09,8976.3,8815.8,8957.01,153223000
2011/10/25,8929.09,8971.1,8803.8,8879.06,169945000
2011/10/26,8873.08,8977.1,8787.7,8832.05,184485000
2011/10/27,9099,9305.1,9030.9,9270.05,303581000
2011/10/28,9309.04,9351,9158.8,9224.04,268027000
2011/10/31,9127.04,9178.2,8954.9,8954.09,190210000
2011/11/01,8775.04,8775.4,8480.9,8579.06,270047000
2011/11/02,8667.08,8690.8,8436,8574.05,206727000
2011/11/03,8425,8789.7,8407.2,8712.06,269539000
2011/11/04,8800.09,8800.9,8514.6,8596.04,209087000
2011/11/07,8436.09,8595.9,8311.6,8476.04,209084000
2011/11/08,8471.04,8652.1,8466.9,8518.05,162063000
2011/11/09,8609.03,8620.7,8251,8340.06,227936000
2011/11/10,8226.08,8464.5,8211.3,8310.09,191501000
2011/11/11,8301.07,8580.1,8263.2,8556.01,192929000
2011/11/14,8615.08,8616.9,8341.5,8372.02,154797000
2011/11/15,8316.07,8333.2,8191.7,8237.06,197888000
2011/11/16,8213.04,8415.7,8213.3,8304.01,173684000
2011/11/17,8272.04,8335.9,8200.3,8270.06,190560000
2011/11/18,8224.06,8361.8,8221.7,8310.01,247998000
2011/11/21,8291.03,8303.2,8021,8021,176206000
2011/11/22,8088,8105.3,7892.6,7904.09,190502000
2011/11/23,7848.01,7936.1,7739.3,7739.03,192305000
2011/11/24,7822.01,7877.1,7670.6,7721.08,176746000
2011/11/25,7732.03,7778.8,7601.2,7763.05,141861000
2011/11/28,7881.08,8119.9,7858.1,8119.09,225496000
2011/11/29,8072.05,8181.4,7989.7,8128,167352000
2011/11/30,8033.08,8452.8,8017.8,8449.05,332723000
2011/12/01,8441,8491.5,8369.5,8421,176853000
2011/12/02,8506.02,8624.5,8497.3,8558.06,214198000
2011/12/05,8638.02,8738,8634.3,8705.08,179729000
2011/12/06,8665.03,8746.7,8633.6,8712.08,135237000
2011/12/07,8789.08,8844.2,8511.8,8644.03,262733000
2011/12/08,8697.09,8766.7,8435.2,8461.02,244973000
2011/12/09,8387.08,8659.1,8382.1,8649.07,211495000
2011/12/12,8600.01,8609.4,8381,8381,156325000
2011/12/13,8412.06,8443.8,8260.9,8327.08,210154000
2011/12/14,8281.01,8370.5,8182,8182,177401000
2011/12/15,8201.03,8313.2,8172.6,8250.04,205005000
2011/12/16,8306.08,8322.7,8153.1,8203.04,366661000
2011/12/19,8131.04,8354,8120.9,8253,163045000
2011/12/20,8247.08,8454.4,8215.4,8454.04,184441000
2011/12/21,8535,8606.5,8317.2,8378.04,191474000
2011/12/22,8401.08,8488.8,8401.8,8462.09,117950000
2011/12/23,8539.07,8568.5,8521.3,8542.07,76689000
2011/12/27,8536.05,8585.8,8492.9,8529.06,70029000
2011/12/28,8516.09,8560.4,8344.9,8358.04,97456000
2011/12/29,8409.05,8487.9,8307.2,8487.09,97822000
2011/12/30,8551.03,8571.7,8485.5,8566.03,89131000
2012/01/02,8558,8724.2,8557.4,8723.08,102660000
2012/01/03,8739.02,8743.3,8597.1,8732.04,186689000
2012/01/04,8683.04,8701.3,8526.8,8581.08,243803000
2012/01/05,8598.07,8598.7,8301.2,8329.06,192704000
2012/01/06,8369.07,8445.9,8233.8,8289.01,153765000
2012/01/09,8314.05,8404.4,8250.1,8278.09,173948000
2012/01/10,8341.01,8486.1,8339,8472.09,200515000
2012/01/11,8463.01,8521.2,8371.3,8426.08,234067000
2012/01/12,8455.09,8575.9,8419,8427,265513000
2012/01/13,8501.01,8548.2,8367.4,8450.06,243066000
2012/01/16,8368.04,8483.6,8354.6,8449.06,143473000
2012/01/17,8551.03,8575,8447.4,8535.03,203479000
2012/01/18,8539.04,8581.8,8411,8420.07,231351000
2012/01/19,8464.06,8603.8,8433.9,8603.08,316961000
2012/01/20,8610.04,8612.4,8526.3,8561.09,271034000
2012/01/23,8552.07,8667.5,8529.2,8619.06,219158000
2012/01/24,8551.05,8597,8519,8591.04,214926000
2012/01/25,8618.05,8638.7,8463,8555.04,213599000
2012/01/26,8594.09,8721.6,8583.6,8713.08,223131000
2012/01/27,8670.09,8746.6,8624.8,8657.03,171538000
2012/01/30,8588.04,8624.2,8496.7,8517,177904000
2012/01/31,8537.08,8576.9,8489.4,8509.02,229793000
2012/02/01,8558.06,8726.8,8551.4,8696.06,223557000
2012/02/02,8724,8782,8689.3,8772.03,210818000
2012/02/03,8748.08,8861.2,8733.2,8861.02,260454000
2012/02/06,8833.08,8841.8,8751.1,8835.03,179784000
2012/02/07,8841.07,8856.9,8725.8,8846.09,178247000
2012/02/08,8859.04,8921.7,8841.6,8849.03,199361000
2012/02/09,8879,8967.4,8868.2,8902.01,195273000
2012/02/10,8851.06,8860.4,8746.3,8797.01,172345000
2012/02/13,8856.01,8883.3,8772.2,8788.03,145672000
2012/02/14,8760.03,8832.8,8721.5,8771.09,149295000
2012/02/15,8820.02,8853.4,8719.1,8741.06,151604000
2012/02/16,8649.02,8651.7,8476.8,8558.01,305249000
2012/02/17,8647.08,8708.1,8612.9,8657,258808000
2012/02/20,8726.06,8818.1,8715.5,8818.01,161960000
2012/02/21,8825.02,8864.4,8695.9,8767.01,190679000
2012/02/22,8775.03,8778.1,8654.5,8657,179455000
2012/02/23,8637.09,8672.3,8482.3,8527.07,249965000
2012/02/24,8553.01,8568.2,8456.4,8527.07,193668000
2012/02/27,8483.03,8549.7,8429.1,8537.02,169653000
2012/02/28,8558.02,8595,8461.3,8526.07,197819000
2012/02/29,8538.05,8628.4,8438.3,8465.09,234671000
2012/03/01,8442,8567.8,8401.9,8547.07,199094000
2012/03/02,8566.08,8602.2,8520.1,8563.04,151559000
2012/03/05,8514.02,8540.6,8421,8453.05,167063000
2012/03/06,8423.08,8426.4,8166.6,8166.06,287919000
2012/03/07,8164.07,8202.2,8081.6,8161.08,289619000
2012/03/08,8221.03,8307.4,8147.9,8307.04,239945000
2012/03/09,8321.06,8340,8233.3,8282.07,240617000
2012/03/12,8276.07,8296.4,8159.5,8180.02,283676000
2012/03/13,8243.05,8378.5,8219.2,8376.08,202583000
2012/03/14,8423.04,8499.7,8373.4,8391.01,261394000
2012/03/15,8401.04,8429.8,8322.1,8426.07,251306000
2012/03/16,8450,8486.3,8379.4,8486.03,424100000
2012/03/19,8478.03,8591.8,8443.5,8591.08,197670000
2012/03/20,8576.07,8606.2,8508.3,8567.05,185873000
2012/03/21,8602.08,8625.5,8432.3,8490.09,228467000
2012/03/22,8449.01,8463.4,8311.3,8353.06,255496000
2012/03/23,8360.04,8386.8,8192.6,8281.08,249692000
2012/03/26,8310.08,8310.8,8114.9,8224.07,199200000
2012/03/27,8284.09,8345.7,8131,8140.03,256270000
2012/03/28,8136.06,8180.1,7963.7,7980.08,244326000
2012/03/29,7965.02,8022.5,7866.4,7911,280010000
2012/03/30,7945.07,8015.1,7903.1,8008,259621000
2012/04/02,8024.07,8042.8,7866.8,8042.08,244563000
2012/04/03,8032.02,8072.6,7824.5,7824.05,224107000
2012/04/04,7809.03,7833.7,7634.3,7660.07,347351000
2012/04/05,7681.08,7712.8,7545.1,7660.05,194453000
2012/04/10,7582.05,7633.5,7433.6,7433.06,290368000
2012/04/11,7448.07,7588.2,7412.9,7576.07,290566000
2012/04/12,7610.07,7619.4,7400.8,7520,308033000
2012/04/13,7468.07,7485.5,7218.4,7250.06,345668000
2012/04/16,7232,7331.4,7186.6,7209.01,253824893
2012/04/17,7157.08,7373.3,7136.8,7373.03,286424736
2012/04/18,7354.05,7364,7079.2,7079.02,386704939
2012/04/19,7122.01,7151.1,6907,6908.01,380127204
2012/04/20,6936.07,7058.8,6858.3,7040.06,405539816
2012/04/23,6986.07,6993.8,6811.2,6846.06,323957750
2012/04/24,6868.06,7010.4,6848.7,6999.09,280715102
2012/04/25,7036.03,7202.9,7034,7118.09,304911728
2012/04/26,7151.07,7159.8,6955.1,7027.01,286928228
2012/04/27,6906.02,7184.8,6840.8,7145.08,208364052
2012/04/30,7182.05,7208.3,7002,7011,128478439
2012/05/02,7100.09,7117.6,6776.5,6831.09,260729142
2012/05/03,6868.07,6992,6828.1,6851.09,200810549
2012/05/04,6856,6989.6,6820.4,6876,238106842
2012/05/07,6766.02,7078.2,6743.2,7063.02,205943589
2012/05/08,7050.09,7175.7,6967.7,7006.09,265161842
2012/05/09,7017,7022.3,6732.6,6812.07,371381852
2012/05/10,6905.04,7079.4,6843.9,7045.07,350192359
2012/05/11,6958.01,7027.3,6789.3,6995.06,307602984
2012/05/14,6896.06,6907,6762.8,6809.04,219614530
2012/05/15,6848.04,6892.9,6644,6700.07,255003229
2012/05/16,6621.03,6758.9,6536.2,6611.05,325322024
2012/05/17,6635.03,6652.6,6434.7,6537.09,251827004
2012/05/18,6400.02,6626.9,6380.2,6566.07,393737619
2012/05/21,6571.05,6605.5,6455.1,6524,211506021
2012/05/22,6565.04,6683,6520.2,6661.03,205436305
2012/05/23,6579.01,6603.3,6420.4,6440.05,254664510
2012/05/24,6495.07,6589.3,6357.1,6534.04,239097193
2012/05/25,6542.03,6612.8,6458.4,6543,181671977
2012/05/28,6585.02,6620.6,6392.1,6401.02,225608094
2012/05/29,6432.08,6449.1,6221.4,6251.07,280790593
2012/05/30,6184.08,6303.2,6073.7,6090.04,331142787
2012/05/31,6134.04,6167.9,6012,6089.08,402042055
2012/06/01,6109.07,6152.7,5994.1,6065,347827220
2012/06/04,5998.09,6273.3,5987.8,6239.05,205104898
2012/06/05,6293.02,6332.7,6231.3,6267.08,205623058
2012/06/06,6312.06,6465.9,6276.2,6418.09,277318629
2012/06/07,6449.01,6538.4,6421.5,6438.01,270685920
2012/06/08,6391.08,6578.5,6323.6,6552,242093622
2012/06/11,6897.06,6940.3,6498.1,6516.04,362914408
2012/06/12,6509.07,6593.3,6439.3,6522.05,254535104
2012/06/13,6529.03,6639,6490.7,6615.03,214979738
2012/06/14,6582,6696.4,6558.6,6696,219611466
2012/06/15,6744,6829.8,6659,6719,506761541
2012/06/18,6855.08,6862.6,6503.3,6519.09,277028042
2012/06/19,6546.05,6717.4,6479.4,6693.09,212727545
2012/06/20,6715.07,6806.9,6668.2,6796.01,217636690
2012/06/21,6729.05,6914.9,6675.4,6773.05,247857286
2012/06/22,6716.09,6960,6697.1,6876.03,276895409
2012/06/25,6844.06,6857.5,6612.3,6624,235446842
2012/06/26,6590.03,6708.3,6512.3,6528.04,218002362
2012/06/27,6576.08,6666.9,6513,6666.09,250549117
2012/06/28,6666.02,6724.5,6593.5,6721.07,205109274
2012/06/29,6939.02,7102.2,6872.5,7102.02,445205816
2012/07/02,7082.04,7178.4,7036.9,7124,272362350
2012/07/03,7143.05,7219.5,7122.2,7219.05,238493881
2012/07/04,7173.06,7202.7,7116.2,7168.05,164931519
2012/07/05,7148.03,7180.8,6912.2,6954.02,256422221
2012/07/06,6910.05,6921.2,6726.7,6738.09,329276816
2012/07/09,6738.02,6785.7,6611.6,6688.03,285046419
2012/07/10,6723.06,6812.2,6638.2,6726.09,204163127
2012/07/11,6693.01,6829.7,6679,6805.09,220999203
2012/07/12,6749,6755.3,6600.8,6630.01,233862344
2012/07/13,6620.06,6687.5,6563.3,6664.06,195774981
2012/07/16,6631.03,6659.2,6485.1,6532.01,204862422
2012/07/17,6573.02,6637.6,6546,6624.06,116059604
2012/07/18,6595.01,6607.8,6497.2,6591.02,267875772
2012/07/19,6625.02,6682.5,6579.5,6632.06,205900431
2012/07/20,6623.04,6668.1,6232.6,6246.03,420759931
2012/07/23,6157,6240.5,5905.3,6177.04,381197060
2012/07/24,6252.01,6254.6,5950.8,5956.03,235090051
2012/07/25,5950.04,6093.1,5939.4,6004.09,201585170
2012/07/26,5958.02,6368.8,5955,6368.08,352307155
2012/07/27,6403.01,6617.6,6244.2,6617.06,282898338
2012/07/30,6625.07,6805.5,6589.2,6801.08,284309287
2012/07/31,6804,6913.7,6691.1,6738.01,212508223
2012/08/01,6715.02,6787.2,6569.2,6720,164431503
